id_Tipo,nom_subtipo,esp_VidaMin,esp_VidaMax,desc_Subtipo
2,Japanese Bobtail,10,16,"Cola corta en forma de pompón, cuerpo esbelto, pelaje corto o semilargo."
2,Khaomanee,10,12,"Pelaje blanco puro, ojos de colores distintos (heterocromía frecuente)."
2,Korat,10,15,"Pelaje corto azul plateado, ojos grandes verdes, cuerpo compacto."
2,Kurilian Bobtail,12,16,"Cola corta en forma de pompón, pelaje semilargo, cuerpo fuerte y musculoso."
2,LaPerm,12,15,"Pelaje rizado y ondulado, cuerpo esbelto, orejas medianas."
2,Maine Coon,12,15,"Gran tamaño, pelaje largo y espeso, orejas grandes con penachos, cuerpo musculoso."
2,Manx,12,16,"Gato sin cola (o con cola muy corta), cuerpo redondeado, pelaje corto o semilargo."
2,Minskin,10,12,"Cuerpo sin pelo con parches de pelaje, patas cortas tipo Munchkin."
2,Minuet,9,13,"Cuerpo compacto, patas cortas, pelaje largo y denso, cara achatada."
2,Munchkin,12,15,"Patas muy cortas, cuerpo alargado, pelaje corto o largo, múltiples colores."
2,Nebelung,11,16,"Pelaje semilargo azul grisáceo, ojos verdes, cuerpo elegante."
2,Norwegian Forest,12,16,"Pelaje semilargo espeso e impermeable, cuerpo grande y robusto, orejas con penachos."
2,Ocicat,12,18,"Pelaje corto moteado como de ocelote, cuerpo atlético y musculoso."
2,Oriental Longhair,12,15,"Cuerpo esbelto, pelaje largo y sedoso, ojos verdes almendrados."
2,Oriental Shorthair,12,15,"Cuerpo delgado, pelaje corto brillante en gran variedad de colores, orejas grandes puntiagudas."
2,Persian,12,17,"Cuerpo robusto, cara achatada, ojos grandes redondos, pelaje largo y sedoso."
2,Peterbald,12,15,"Gato sin pelo o con pelaje muy corto, cuerpo esbelto y orejas grandes."
2,Pixiebob,13,16,"Cuerpo musculoso, pelaje corto moteado, cola corta natural."
2,Pixiebob Longhair,13,16,"Similar al Pixiebob, pero con pelaje largo y espeso, cola corta natural."
2,Ragdoll,12,16,"Pelaje semilargo, ojos azules intensos, cuerpo grande y robusto."
2,Russian Blue,10,15,"Pelaje corto azul plateado, ojos verdes brillantes, cuerpo elegante."
2,Savannah,12,20,"Cuerpo alargado, pelaje corto moteado como leopardo, orejas grandes."
2,Scottish Fold,11,15,"Orejas dobladas hacia adelante, pelaje corto, cuerpo compacto."
2,Scottish Fold Longhair,11,15,Igual al Scottish Fold pero con pelaje largo y denso.
2,Scottish Straight,11,15,"Orejas rectas, pelaje corto, cuerpo redondeado y compacto."
2,Scottish Straight Longhair,11,15,Igual al Scottish Straight pero con pelaje largo y sedoso.
2,Selkirk Rex,12,15,"Pelaje corto rizado, cuerpo robusto, cara redondeada."
2,Selkirk Rex Longhair,12,15,Igual al Selkirk Rex pero con pelaje largo y rizado.
2,Serengeti,10,12,"Cuerpo atlético, pelaje corto moteado, patas largas."
2,Siamese,12,20,"Cuerpo esbelto, orejas grandes, ojos azules almendrados, pelaje corto con puntos de color."
2,Siberian,12,15,"Pelaje semilargo denso, cuerpo musculoso y robusto, ojos grandes redondos."
2,Singapura,11,15,"Gato de talla pequeña, pelaje corto sepia, ojos grandes y expresivos."
2,Snowshoe,12,15,"Pelaje corto bicolor con patas blancas, ojos azules, cuerpo musculoso."
2,Somali,12,16,"Pelaje semilargo y esponjoso, cola muy poblada, cuerpo esbelto."
2,Sphynx,8,14,"Cuerpo sin pelo, piel arrugada, orejas grandes, ojos almendrados."
2,Tennessee Rex,12,15,"Pelaje rizado y sedoso de colores variados, cuerpo mediano."
2,Tennessee Rex Shorthair,12,15,Similar al Tennessee Rex pero con pelaje corto rizado.
2,Thai,12,16,"Similar al siamés tradicional, cuerpo robusto, ojos azules, pelaje corto."
2,Tonkinese,12,16,"Cuerpo mediano, ojos azul verdoso, pelaje corto con patrón intermedio entre siamés y burmés."
2,Toybob,10,14,"Gato enano, cuerpo compacto, cola corta natural, pelaje corto o semilargo."
2,Toyger,12,15,"Pelaje corto con rayas tipo tigre, cuerpo musculoso y alargado."
2,Turkish Angora,12,18,"Pelaje largo y sedoso, cuerpo elegante, ojos azules, verdes o dispares."
2,Turkish Van,12,17,"Pelaje semilargo blanco con manchas de color en cabeza y cola, ojos azules o ámbar."
3,Iguana,15,20,"Reptil de cuerpo alargado, piel verde con escamas, cresta dorsal y cola larga."
3,Gecko,6,10,"Lagarto pequeño, cuerpo corto, dedos anchos con almohadillas adherentes, piel moteada."
3,Camaleón,5,10,"Reptil con ojos móviles independientes, lengua larga extensible y piel capaz de cambiar de color."
3,Tortuga de agua,20,40,"Caparazón duro ovalado, piel verdosa o marrón, patas palmeadas adaptadas a nadar."
3,Serpiente del maíz,10,15,"Serpiente delgada con escamas lisas, patrón atigrado anaranjado, rojizo o marrón."
3,Pogonas (Dragón barbudo),8,12,"Lagarto robusto, cuerpo aplanado con “barba” espinosa bajo la garganta, colores arena o marrón."
3,Serpiente jarretera,6,10,"Serpiente delgada, cuerpo con rayas longitudinales amarillas o verdes sobre fondo oscuro."
4,Periquitos,10,12,Plumaje verde brillante con máscara amarilla y manchas negras en alas.
4,Canarios,9,10,"Plumaje amarillo intenso (también puede ser blanco o rojizo), cuerpo pequeño y esbelto."
4,Diamantes,6,6,"Cuerpo pequeño, plumaje gris con detalles negros y naranjas en mejillas."
4,Agapornis,10,15,"Plumaje colorido (verde, naranja, amarillo o azul), pico curvado fuerte."
4,Ninfas,13,15,"Plumaje gris, con cara amarilla y mejillas anaranjadas, cresta erguida."
4,Cotorras,15,20,"Plumaje verde brillante, pico fuerte curvado, cola larga."
4,Loro gris africano,60,100,"Plumaje gris uniforme con cola roja, ojos amarillos."
4,Cacatúas,48,50,"Plumaje blanco o rosado, cresta prominente y móvil, pico grande."
4,Guacamayo,68,70,"Plumaje muy colorido (azul, amarillo, rojo o verde), cuerpo grande y cola larga."
4,Ecletus,55,60,"Macho verde brillante, hembra roja y azul; pico anaranjado en machos."
4,Petirrojo,2,3,Plumaje marrón con pecho anaranjado-rojizo característico.
4,Ruiseñor,3,5,"Plumaje marrón discreto, garganta clara; tamaño pequeño y aspecto delgado."
